2026-05-25 22:15:12,117 | INFO     | server               | ============================================================
2026-05-25 22:15:12,785 | DEBUG    | httpcore.http11      | receive_response_body.started request=<Request [b'HEAD']>
2026-05-25 22:15:12,785 | DEBUG    | httpcore.http11      | receive_response_body.complete
2026-05-25 22:15:12,785 | DEBUG    | httpcore.http11      | response_closed.started
2026-05-25 22:15:12,786 | DEBUG    | httpcore.http11      | response_closed.complete
2026-05-25 22:15:12,807 | DEBUG    | httpcore.http11      | send_request_headers.started request=<Request [b'HEAD']>
2026-05-25 22:15:12,808 | DEBUG    | httpcore.http11      | send_request_headers.complete
2026-05-25 22:15:12,808 | DEBUG    | httpcore.http11      | send_request_body.started request=<Request [b'HEAD']>
2026-05-25 22:15:12,808 | DEBUG    | httpcore.http11      | send_request_body.complete
2026-05-25 22:15:12,808 | DEBUG    | httpcore.http11      | receive_response_headers.started request=<Request [b'HEAD']>
2026-05-25 22:15:12,962 | DEBUG    | httpcore.http11      | receive_response_headers.complete return_value=(b'HTTP/1.1', 307, b'Temporary Redirect', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'258'), (b'Connection', b'keep-alive'), (b'Date', b'Mon, 25 May 2026 19:15:12 GMT'), (b'Location', b'/api/resolve-cache/models/boltuix/bert-lite/bc0e85c1c303ee38a6b4a7276ce7cf6d0581cce5/tokenizer_config.json?%2Fboltuix%2Fbert-lite%2Fresolve%2Fmain%2Ftokenizer_config.json=&etag=%22d5c1bb83f067f79da262aed09cbefafcbe8b4805%22'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a149fc0-0a88ed2c7a26b3bf5f821edb;d5e98f76-e747-4be5-b5a6-7bab04e46e66'), (b'RateLimit', b'"resolvers";r=4998;t=43'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin, Accept'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'bc0e85c1c303ee38a6b4a7276ce7cf6d0581cce5'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'tokenizer_config.json; filename="tokenizer_config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'X-Linked-ETag', b'"d5c1bb83f067f79da262aed09cbefafcbe8b4805"'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 823a9a919078d4b0125429d17ecbf27a.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'HEL51-P2'), (b'X-Amz-Cf-Id', b'ldQjPmlMnluN4kJll39Nkosm5-YR45kaL8af8VqfmM0fcilJwT5M1Q==')])
2026-05-25 22:15:12,963 | INFO     | httpx                | HTTP Request: HEAD https://huggingface.co/boltuix/bert-lite/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-05-25 22:15:12,967 | DEBUG    | httpcore.http11      | receive_response_body.started request=<Request [b'HEAD']>
2026-05-25 22:15:12,969 | DEBUG    | httpcore.http11      | receive_response_body.complete
2026-05-25 22:15:12,971 | DEBUG    | httpcore.http11      | response_closed.started
2026-05-25 22:15:12,972 | DEBUG    | httpcore.http11      | response_closed.complete
2026-05-25 22:15:12,974 | DEBUG    | httpcore.http11      | send_request_headers.started request=<Request [b'HEAD']>
2026-05-25 22:15:12,975 | DEBUG    | httpcore.http11      | send_request_headers.complete
2026-05-25 22:15:12,979 | DEBUG    | httpcore.http11      | send_request_body.started request=<Request [b'HEAD']>
2026-05-25 22:15:12,980 | DEBUG    | httpcore.http11      | send_request_body.complete
2026-05-25 22:15:12,980 | DEBUG    | httpcore.http11      | receive_response_headers.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,000 | DEBUG    | httpcore.http11      | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'1300'), (b'Connection', b'keep-alive'), (b'Date', b'Wed, 13 May 2026 12:33:49 GMT'), (b'ETag', b'"d5c1bb83f067f79da262aed09cbefafcbe8b4805"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a046fad-0b06b5443de61d2216ce7b5e;c30943df-c246-4194-9edb-c69729443dee'), (b'RateLimit', b'"resolvers";r=4995;t=126'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'bc0e85c1c303ee38a6b4a7276ce7cf6d0581cce5'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'tokenizer_config.json; filename="tokenizer_config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'Vary', b'Origin'), (b'X-Cache', b'Hit from cloudfront'), (b'Via', b'1.1 823a9a919078d4b0125429d17ecbf27a.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'HEL51-P2'), (b'X-Amz-Cf-Id', b'389ul3HaawImOFavSzf_AWB0XBoW8TVPWwU8aYhGzl1GSkH1fVfKWA=='), (b'Age', b'1060884')])
2026-05-25 22:15:13,003 | INFO     | httpx                | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/boltuix/bert-lite/bc0e85c1c303ee38a6b4a7276ce7cf6d0581cce5/tokenizer_config.json "HTTP/1.1 200 OK"
2026-05-25 22:15:13,004 | DEBUG    | httpcore.http11      | receive_response_body.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,004 | DEBUG    | httpcore.http11      | receive_response_body.complete
2026-05-25 22:15:13,005 | DEBUG    | httpcore.http11      | response_closed.started
2026-05-25 22:15:13,005 | DEBUG    | httpcore.http11      | response_closed.complete
2026-05-25 22:15:13,024 | DEBUG    | httpcore.http11      | send_request_headers.started request=<Request [b'GET']>
2026-05-25 22:15:13,025 | DEBUG    | httpcore.http11      | send_request_headers.complete
2026-05-25 22:15:13,027 | DEBUG    | httpcore.http11      | send_request_body.started request=<Request [b'GET']>
2026-05-25 22:15:13,027 | DEBUG    | httpcore.http11      | send_request_body.complete
2026-05-25 22:15:13,027 | DEBUG    | httpcore.http11      | receive_response_headers.started request=<Request [b'GET']>
2026-05-25 22:15:13,177 | DEBUG    | httpcore.http11      | receive_response_headers.complete return_value=(b'HTTP/1.1', 404, b'Not Found', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Content-Length', b'64'), (b'Connection', b'keep-alive'), (b'Date', b'Mon, 25 May 2026 19:15:13 GMT'), (b'ETag', b'W/"40-09f9IAqP13xarAhQxFS2W8rvRkM"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a149fc1-5aaffb921189d7825355f3fd;846bf39a-c86c-4629-b7de-b12bfb1f6d1b'), (b'RateLimit', b'"api";r=999;t=42'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Error-Code', b'EntryNotFound'), (b'X-Error-Message', b'additional_chat_templates does not exist on "main"'), (b'X-Cache', b'Error from cloudfront'), (b'Via', b'1.1 823a9a919078d4b0125429d17ecbf27a.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'HEL51-P2'), (b'X-Amz-Cf-Id', b'LdN5JsWlotRzvwG9N4S1aSIt3LwTeWPKeSKhVUODwMNNn2AWrk0n6w==')])
2026-05-25 22:15:13,178 | INFO     | httpx                | HTTP Request: GET https://huggingface.co/api/models/boltuix/bert-lite/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-05-25 22:15:13,178 | DEBUG    | httpcore.http11      | receive_response_body.started request=<Request [b'GET']>
2026-05-25 22:15:13,178 | DEBUG    | httpcore.http11      | receive_response_body.complete
2026-05-25 22:15:13,178 | DEBUG    | httpcore.http11      | response_closed.started
2026-05-25 22:15:13,178 | DEBUG    | httpcore.http11      | response_closed.complete
2026-05-25 22:15:13,181 | DEBUG    | httpcore.http11      | send_request_headers.started request=<Request [b'GET']>
2026-05-25 22:15:13,181 | DEBUG    | httpcore.http11      | send_request_headers.complete
2026-05-25 22:15:13,181 | DEBUG    | httpcore.http11      | send_request_body.started request=<Request [b'GET']>
2026-05-25 22:15:13,181 | DEBUG    | httpcore.http11      | send_request_body.complete
2026-05-25 22:15:13,181 | DEBUG    | httpcore.http11      | receive_response_headers.started request=<Request [b'GET']>
2026-05-25 22:15:13,339 | DEBUG    | httpcore.http11      | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=utf-8'), (b'Transfer-Encoding', b'chunked'), (b'Connection', b'keep-alive'), (b'Date', b'Mon, 25 May 2026 19:15:13 GMT'), (b'content-encoding', b'gzip'), (b'ETag', b'W/"3f4-p6e3v60yrWQMyQA/1oVBgtFThWc"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a149fc1-03a01d0f5c4b77dd175e584b;0c099d33-a569-4568-8be2-a2c90170e15a'), (b'RateLimit', b'"api";r=998;t=42'), (b'RateLimit-Policy', b'"fixed window";"api";q=1000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin'), (b'vary', b'Accept-Encoding'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 823a9a919078d4b0125429d17ecbf27a.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'HEL51-P2'), (b'X-Amz-Cf-Id', b'JsrbT_p7yS7JtA6j2WMEr5Zest5UZbx-vWcUpOVQJP0YbbEjBc1mnw==')])
2026-05-25 22:15:13,340 | INFO     | httpx                | HTTP Request: GET https://huggingface.co/api/models/boltuix/bert-lite/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-05-25 22:15:13,341 | DEBUG    | httpcore.http11      | receive_response_body.started request=<Request [b'GET']>
2026-05-25 22:15:13,342 | DEBUG    | httpcore.http11      | receive_response_body.complete
2026-05-25 22:15:13,343 | DEBUG    | httpcore.http11      | response_closed.started
2026-05-25 22:15:13,343 | DEBUG    | httpcore.http11      | response_closed.complete
2026-05-25 22:15:13,422 | DEBUG    | httpcore.http11      | send_request_headers.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,422 | DEBUG    | httpcore.http11      | send_request_headers.complete
2026-05-25 22:15:13,422 | DEBUG    | httpcore.http11      | send_request_body.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,422 | DEBUG    | httpcore.http11      | send_request_body.complete
2026-05-25 22:15:13,422 | DEBUG    | httpcore.http11      | receive_response_headers.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,576 | DEBUG    | httpcore.http11      | receive_response_headers.complete return_value=(b'HTTP/1.1', 307, b'Temporary Redirect', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'238'), (b'Connection', b'keep-alive'), (b'Date', b'Mon, 25 May 2026 19:15:13 GMT'), (b'Location', b'/api/resolve-cache/models/boltuix/bert-lite/bc0e85c1c303ee38a6b4a7276ce7cf6d0581cce5/config.json?%2Fboltuix%2Fbert-lite%2Fresolve%2Fmain%2Fconfig.json=&etag=%2281ba83673fa0d07fc98d4ba418715df42ab28a6f%22'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a149fc1-0734c8fc642f7d2e7dfdac86;161e5a56-e63b-4d5b-ac75-3e7e89fe7e5f'), (b'RateLimit', b'"resolvers";r=4997;t=42'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Vary', b'Origin, Accept'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'bc0e85c1c303ee38a6b4a7276ce7cf6d0581cce5'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'config.json; filename="config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'X-Linked-ETag', b'"81ba83673fa0d07fc98d4ba418715df42ab28a6f"'), (b'X-Cache', b'Miss from cloudfront'), (b'Via', b'1.1 823a9a919078d4b0125429d17ecbf27a.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'HEL51-P2'), (b'X-Amz-Cf-Id', b'HzzgwYng9j6u1e-Z31RGdRsmfZgAGS9WW8HOno4xDZPjsKTx-JNMIw==')])
2026-05-25 22:15:13,577 | INFO     | httpx                | HTTP Request: HEAD https://huggingface.co/boltuix/bert-lite/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-05-25 22:15:13,578 | DEBUG    | httpcore.http11      | receive_response_body.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,578 | DEBUG    | httpcore.http11      | receive_response_body.complete
2026-05-25 22:15:13,579 | DEBUG    | httpcore.http11      | response_closed.started
2026-05-25 22:15:13,579 | DEBUG    | httpcore.http11      | response_closed.complete
2026-05-25 22:15:13,580 | DEBUG    | httpcore.http11      | send_request_headers.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,580 | DEBUG    | httpcore.http11      | send_request_headers.complete
2026-05-25 22:15:13,580 | DEBUG    | httpcore.http11      | send_request_body.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,581 | DEBUG    | httpcore.http11      | send_request_body.complete
2026-05-25 22:15:13,581 | DEBUG    | httpcore.http11      | receive_response_headers.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,604 | DEBUG    | httpcore.http11      | receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'text/plain; charset=utf-8'), (b'Content-Length', b'587'), (b'Connection', b'keep-alive'), (b'Date', b'Wed, 13 May 2026 12:33:48 GMT'), (b'ETag', b'"81ba83673fa0d07fc98d4ba418715df42ab28a6f"'), (b'X-Powered-By', b'huggingface-moon'), (b'X-Request-Id', b'Root=1-6a046fac-1335b433506b8b384391f3c6;adbfdde3-1218-4a8d-ac5d-f6fb77b28728'), (b'RateLimit', b'"resolvers";r=4998;t=127'), (b'RateLimit-Policy', b'"fixed window";"resolvers";q=5000;w=300'), (b'cross-origin-opener-policy', b'same-origin'), (b'Referrer-Policy', b'strict-origin-when-cross-origin'), (b'Access-Control-Max-Age', b'86400'), (b'Access-Control-Allow-Origin', b'https://huggingface.co'), (b'Access-Control-Expose-Headers', b'X-Repo-Commit,X-Request-Id,X-Error-Code,X-Error-Message,X-Total-Count,ETag,Link,Accept-Ranges,Content-Range,X-Linked-Size,X-Linked-ETag,X-Xet-Hash'), (b'X-Repo-Commit', b'bc0e85c1c303ee38a6b4a7276ce7cf6d0581cce5'), (b'Accept-Ranges', b'bytes'), (b'X-Hub-Cache', b'MISS'), (b'Content-Disposition', b'inline; filename*=UTF-8\'\'config.json; filename="config.json";'), (b'Content-Security-Policy', b"default-src 'none'; sandbox"), (b'Vary', b'Origin'), (b'X-Cache', b'Hit from cloudfront'), (b'Via', b'1.1 823a9a919078d4b0125429d17ecbf27a.cloudfront.net (CloudFront)'), (b'X-Amz-Cf-Pop', b'HEL51-P2'), (b'X-Amz-Cf-Id', b'o9N4hGUDfXBUC16pxpHYRa0ViwhTRgm4N_BH9uJ3GZK4UJJ8FOkQNg=='), (b'Age', b'1060885')])
2026-05-25 22:15:13,605 | INFO     | httpx                | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/boltuix/bert-lite/bc0e85c1c303ee38a6b4a7276ce7cf6d0581cce5/config.json "HTTP/1.1 200 OK"
2026-05-25 22:15:13,605 | DEBUG    | httpcore.http11      | receive_response_body.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,606 | DEBUG    | httpcore.http11      | receive_response_body.complete
2026-05-25 22:15:13,606 | DEBUG    | httpcore.http11      | response_closed.started
2026-05-25 22:15:13,606 | DEBUG    | httpcore.http11      | response_closed.complete
2026-05-25 22:15:13,839 | INFO     | modules.filter.stt_filter.imp_model.imp_model | ✓ SttImpModel initialized successfully
2026-05-25 22:15:13,840 | DEBUG    | modules.filter.stt_filter.stt_filter | Loading ShouldShutUpModel...
2026-05-25 22:15:13,840 | INFO     | modules.filter.stt_filter.should_shut_up.should_shut_up_model | Initializing ShouldShutUpModel...
2026-05-25 22:15:13,840 | DEBUG    | modules.filter.stt_filter.should_shut_up.should_shut_up_model | Loading Model...
2026-05-25 22:15:13,877 | INFO     | sentence_transformers.base.model | No device provided, using cpu
2026-05-25 22:15:13,878 | DEBUG    | httpcore.http11      | send_request_headers.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,878 | DEBUG    | httpcore.http11      | send_request_headers.complete
2026-05-25 22:15:13,878 | DEBUG    | httpcore.http11      | send_request_body.started request=<Request [b'HEAD']>
2026-05-25 22:15:13,879 | DEBUG    | httpcore.http11      | send_request_body.complete
2026-05-25 22:15:13,879 | DEBUG    | httpcore.http11      | receive_response_headers.started request=<Request [b'HEAD']>
